Unnamed: 0,zip,naics,est,lat,lng
5820,1035,512131,1,42.35563,-72.5692
8957,1060,512131,1,42.32218,-72.63126
13716,1089,512131,1,42.12532,-72.65025
15960,1104,512131,1,42.13326,-72.56733
19094,1129,512131,1,42.1211,-72.4877
21885,1230,512131,1,42.18197,-73.34244
22570,1237,512131,1,42.5529,-73.25373
25469,1267,512131,2,42.66593,-73.24209
26028,1301,512131,1,42.62375,-72.60379
28447,1366,512131,1,42.48858,-72.18564
30044,1420,512131,1,42.58559,-71.81693
31862,1440,512131,1,42.58797,-71.98649
33415,1453,512131,1,42.51961,-71.76583
40529,1524,512132,1,42.24919,-71.91989
41028,1527,512131,3,42.19228,-71.77397
46320,1566,512131,1,42.1047,-72.07745
48457,1581,512131,1,42.26815,-71.61402
49104,1583,512131,1,42.37034,-71.78502
52806,1606,512131,1,42.31367,-71.79614
54581,1610,512131,1,42.24645,-71.80968
55661,1701,512131,2,42.32195,-71.43796
58055,1721,512132,1,42.25726,-71.46867
62708,1752,512131,1,42.3494,-71.54681
63667,1756,512132,1,42.09301,-71.55146
64165,1757,512131,1,42.15723,-71.51978
68254,1801,512131,1,42.48694,-71.15415
69126,1803,512131,1,42.5028,-71.20147
75841,1843,512131,1,42.68985,-71.16095
76483,1844,512131,2,42.73426,-71.18858
79010,1853,512131,1,,
82591,1879,512131,1,42.66626,-71.42911
89375,1915,512131,2,42.56841,-70.8647
90701,1923,512131,2,42.57398,-70.94923
91805,1930,512131,1,42.62605,-70.68966
95855,1952,512131,2,42.84655,-70.86163
100083,2019,512131,1,42.0777,-71.47407
101900,2026,512131,1,42.24665,-71.1777
103200,2035,512131,1,42.06266,-71.24613
104732,2043,512131,2,42.21678,-70.88494
109388,2062,512131,2,42.18563,-71.19464
110490,2067,512131,1,42.10778,-71.18183
115329,2111,512131,1,42.35067,-71.06054
116618,2115,512131,1,42.34046,-71.09481
117175,2116,512131,1,42.35105,-71.07638
126659,2138,512131,2,42.37997,-71.13446
127327,2139,512131,1,42.36224,-71.10253
130106,2144,512131,1,42.40088,-71.122
133224,2151,512131,1,42.41887,-71.004
137950,2184,512131,1,42.20386,-71.0022
141808,2215,512131,1,42.34741,-71.10276
145876,2333,512131,1,42.03521,-70.94235
146749,2339,512131,1,42.12241,-70.85665
151715,2364,512131,1,41.98616,-70.74823
152518,2368,512131,1,42.17506,-71.05011
153726,2375,512131,1,42.01954,-71.10381
156561,2446,512131,1,42.3435,-71.12179
158557,2453,512131,1,42.36918,-71.24101
161851,2465,512131,3,42.34969,-71.22646
162693,2467,512131,1,42.31725,-71.16096
163661,2472,512131,1,42.37,-71.17713
164247,2474,512131,1,42.42053,-71.15666
168822,2535,512131,1,41.34896,-70.74629
170077,2539,512131,2,41.37994,-70.53227
171470,2554,512131,1,41.28555,-70.08043
173854,2568,512131,1,41.44341,-70.61534
174362,2571,512131,1,41.76184,-70.70138
175649,2601,512131,1,41.66,-70.29327
177649,2638,512131,1,41.73225,-70.19459
179786,2649,512131,1,41.61778,-70.49077
181483,2657,512131,2,42.06139,-70.19813
182020,2660,512131,1,41.70828,-70.15517
183063,2667,512131,1,41.92937,-70.02074
183318,2668,512131,1,41.70713,-70.36246
192160,2745,512131,2,41.70284,-70.94695
193192,2747,512131,1,41.6577,-71.01202
194150,2760,512131,1,41.97004,-71.33586
197476,2771,512131,1,41.83787,-71.31736
198003,2777,512131,1,41.75699,-71.21208
198925,2780,512131,1,41.90743,-71.11939
200699,2807,512131,1,41.17762,-71.57854
206573,2840,512131,2,41.47838,-71.31993
207340,2842,512131,1,41.51739,-71.27667
211859,2865,512131,1,41.91251,-71.44822
213806,2879,512131,1,41.42865,-71.53837
215911,2886,512131,2,41.70493,-71.45892
220898,2903,512131,2,41.81902,-71.41003
222850,2906,512131,1,41.83964,-71.38963
227372,2916,512131,1,41.84438,-71.35258
232207,3038,512131,1,42.88867,-71.27932
232732,3042,512131,1,43.05009,-71.07467
235490,3053,512131,1,42.87927,-71.38702
236217,3054,512131,1,42.85471,-71.51878
236811,3055,512132,1,42.81783,-71.67361
241297,3079,512131,1,42.79023,-71.22024
245683,3106,512131,2,43.07097,-71.43651
251680,3247,512132,1,,
251972,3249,512131,1,43.55806,-71.38505
252288,3251,512131,1,44.0796,-71.65276
252633,3253,512131,1,43.63193,-71.49749
257497,3301,512131,2,43.22423,-71.54342
259400,3431,512131,1,42.96785,-72.29862
263144,3470,512132,1,42.77869,-72.34413
263538,3561,512131,1,44.33222,-71.80973
265607,3584,512131,1,44.48696,-71.54278
267895,3743,512131,1,43.36026,-72.32489
268949,3755,512131,1,43.72377,-72.19563
269549,3766,512131,1,43.63491,-72.23819
272342,3801,512131,1,43.07293,-70.8052
276144,3825,512131,1,43.21366,-71.04227
281673,3860,512131,1,44.0427,-71.12422
288723,3907,512131,1,43.25474,-70.611
289763,4001,512131,1,43.52991,-70.92078
290609,4005,512131,1,43.49591,-70.49537
291280,4009,512131,1,44.04791,-70.73632
291281,4009,512132,1,44.04791,-70.73632
291865,4011,512131,2,43.90068,-69.97607
298134,4062,512131,1,43.79798,-70.40547
299744,4072,512131,1,43.53898,-70.46236
303220,4090,512131,1,43.32669,-70.63356
