Unnamed: 0,zip,naics,est,lat,lng
5872,1035,512131,1,42.35563,-72.5692
8998,1060,512131,1,42.32218,-72.63126
13751,1089,512131,1,42.12532,-72.65025
15955,1104,512131,1,42.13326,-72.56733
19102,1129,512131,1,42.1211,-72.4877
21870,1230,512131,1,42.18197,-73.34244
22540,1237,512131,1,42.5529,-73.25373
25443,1267,512131,1,42.66593,-73.24209
25987,1301,512131,1,42.62375,-72.60379
30001,1420,512131,1,42.58559,-71.81693
31816,1440,512131,1,42.58797,-71.98649
33375,1453,512131,1,42.51961,-71.76583
40476,1524,512132,1,42.24919,-71.91989
40987,1527,512131,3,42.19228,-71.77397
46252,1566,512131,1,42.1047,-72.07745
48405,1581,512131,1,42.26815,-71.61402
49039,1583,512131,1,42.37034,-71.78502
52727,1606,512131,1,42.31367,-71.79614
54516,1610,512131,1,42.24645,-71.80968
55594,1701,512131,2,42.32195,-71.43796
62666,1752,512131,1,42.3494,-71.54681
64097,1757,512131,1,42.15723,-71.51978
68180,1801,512131,1,42.48694,-71.15415
69077,1803,512131,1,42.5028,-71.20147
75800,1843,512131,1,42.68985,-71.16095
76463,1844,512131,2,42.73426,-71.18858
79032,1853,512131,1,,
82633,1879,512131,1,42.66626,-71.42911
89386,1915,512131,2,42.56841,-70.8647
90691,1923,512131,2,42.57398,-70.94923
91762,1930,512131,2,42.62605,-70.68966
95822,1952,512131,2,42.84655,-70.86163
98207,1970,512131,1,42.51298,-70.90266
100042,2019,512131,1,42.0777,-71.47407
101838,2026,512131,1,42.24665,-71.1777
103175,2035,512131,1,42.06266,-71.24613
104708,2043,512131,2,42.21678,-70.88494
109346,2062,512131,2,42.18563,-71.19464
110458,2067,512131,1,42.10778,-71.18183
115318,2111,512131,1,42.35067,-71.06054
116618,2115,512131,1,42.34046,-71.09481
117192,2116,512131,1,42.35105,-71.07638
126729,2138,512131,1,42.37997,-71.13446
127412,2139,512131,1,42.36224,-71.10253
130184,2144,512131,1,42.40088,-71.122
133345,2151,512131,1,42.41887,-71.004
138095,2184,512131,1,42.20386,-71.0022
142002,2215,512131,1,42.34741,-71.10276
146983,2339,512131,1,42.12241,-70.85665
151912,2364,512131,1,41.98616,-70.74823
152735,2368,512131,1,42.17506,-71.05011
156789,2446,512131,1,42.3435,-71.12179
158773,2453,512131,1,42.36918,-71.24101
162076,2465,512131,3,42.34969,-71.22646
162898,2467,512131,1,42.31725,-71.16096
163843,2472,512131,1,42.37,-71.17713
164424,2474,512131,1,42.42053,-71.15666
169020,2535,512131,1,41.34896,-70.74629
169353,2536,512131,1,41.59706,-70.56677
170292,2539,512131,2,41.37994,-70.53227
171686,2554,512131,1,41.28555,-70.08043
174076,2568,512131,1,41.44341,-70.61534
174588,2571,512131,1,41.76184,-70.70138
175859,2601,512131,1,41.66,-70.29327
177882,2638,512131,1,41.73225,-70.19459
179992,2649,512131,1,41.61778,-70.49077
181714,2657,512131,2,42.06139,-70.19813
182233,2660,512131,1,41.70828,-70.15517
183282,2667,512131,1,41.92937,-70.02074
183532,2668,512131,1,41.70713,-70.36246
192294,2745,512131,1,41.70284,-70.94695
193318,2747,512131,1,41.6577,-71.01202
194280,2760,512131,1,41.97004,-71.33586
195899,2766,512131,1,41.96402,-71.18418
197674,2771,512131,1,41.83787,-71.31736
198209,2777,512131,1,41.75699,-71.21208
199125,2780,512131,1,41.90743,-71.11939
200900,2807,512131,1,41.17762,-71.57854
206812,2840,512131,2,41.47838,-71.31993
207581,2842,512131,1,41.51739,-71.27667
212075,2865,512131,1,41.91251,-71.44822
214040,2879,512131,1,41.42865,-71.53837
216160,2886,512131,2,41.70493,-71.45892
221124,2903,512131,3,41.81902,-71.41003
223072,2906,512131,1,41.83964,-71.38963
227580,2916,512131,1,41.84438,-71.35258
232447,3038,512131,1,42.88867,-71.27932
232963,3042,512131,1,43.05009,-71.07467
235706,3053,512131,1,42.87927,-71.38702
236411,3054,512131,1,42.85471,-71.51878
237005,3055,512132,1,42.81783,-71.67361
237743,3060,512131,1,42.74135,-71.45936
245813,3106,512131,2,43.07097,-71.43651
251834,3247,512132,1,,
252107,3249,512131,1,43.55806,-71.38505
252424,3251,512131,1,44.0796,-71.65276
252786,3253,512131,1,43.63193,-71.49749
257733,3301,512131,2,43.22423,-71.54342
259625,3431,512131,1,42.96785,-72.29862
262170,3458,512131,1,42.86906,-71.93797
263396,3470,512132,1,42.77869,-72.34413
263797,3561,512131,1,44.33222,-71.80973
265846,3584,512131,1,44.48696,-71.54278
268103,3743,512131,1,43.36026,-72.32489
269159,3755,512131,1,43.72377,-72.19563
269751,3766,512131,1,43.63491,-72.23819
272537,3801,512131,1,43.07293,-70.8052
276348,3825,512131,1,43.21366,-71.04227
281901,3860,512131,1,44.0427,-71.12422
288951,3907,512131,1,43.25474,-70.611
289972,4001,512131,1,43.52991,-70.92078
290819,4005,512131,1,43.49591,-70.49537
291485,4009,512131,1,44.04791,-70.73632
291486,4009,512132,1,44.04791,-70.73632
292090,4011,512131,2,43.90068,-69.97607
298297,4062,512131,1,43.79798,-70.40547
299909,4072,512131,1,43.53898,-70.46236
304044,4092,512131,1,43.69542,-70.35389
305931,4101,512131,2,43.6624,-70.2586
308988,4106,512131,1,43.63081,-70.28972
310613,4210,512131,1,44.08505,-70.24923
312938,4240,512131,1,44.09147,-70.16808
315795,4270,512131,1,44.11241,-70.51559
318312,4330,512131,1,44.36387,-69.73729
322231,4401,512131,2,44.84711,-68.84654
328537,4473,512131,1,44.88594,-68.71888
330576,4538,512131,1,43.85632,-69.62807
334080,4605,512131,1,44.66038,-68.41623
334726,4609,512131,1,44.38518,-68.27108
335690,4619,512131,1,45.13397,-67.22401
337899,4658,512131,1,44.53873,-67.87257
341668,4743,512131,1,47.15427,-68.72512
342258,4756,512132,1,47.33054,-68.30176
343335,4769,512131,1,46.68676,-67.98737
344583,4841,512131,2,44.12739,-69.13686
346864,4861,512131,1,44.09302,-69.17483
347984,4901,512131,3,44.55449,-69.57037
348866,4915,512131,1,44.46643,-69.04156
351006,4938,512131,1,44.65881,-70.10329
355080,4976,512132,1,44.79873,-69.66951
355688,4983,512131,1,44.92171,-70.30599
359363,5060,512131,1,43.96199,-72.68594
363646,5156,512131,1,43.30719,-72.46928
365839,5255,512131,1,43.16696,-73.06685
369602,5401,512131,2,44.47484,-73.21758
370564,5403,512131,1,44.447,-73.17229
372851,5446,512132,1,44.5541,-73.21647
373907,5452,512131,1,44.5238,-73.06479
377450,5478,512131,1,44.7941,-73.11714
379943,5495,512131,1,44.42901,-73.09197
380727,5602,512131,1,44.2848,-72.61498
381480,5641,512131,1,44.18602,-72.45108
383186,5661,512131,1,44.53743,-72.61724
384227,5672,512131,2,44.48151,-72.72174
384672,5673,512131,1,44.19371,-72.84356
386454,5701,512131,1,43.63365,-72.91368
389032,5753,512131,2,43.9991,-73.17403
391872,5819,512131,1,44.40397,-71.98837
397170,6002,512131,1,41.84286,-72.73714
403184,6037,512131,1,41.61148,-72.7775
404035,6040,512131,1,41.7616,-72.52247
404706,6042,512131,1,41.79743,-72.52704
407648,6062,512131,1,41.67338,-72.86079
410065,6070,512131,1,41.87674,-72.81626
413083,6082,512131,1,41.98393,-72.55475
416671,6098,512131,1,41.92379,-73.10003
417139,6103,512131,1,41.76477,-72.67012
418144,6106,512131,2,41.74818,-72.69683
418692,6107,512131,1,41.75375,-72.75966
419418,6108,512131,1,41.78078,-72.62165
427662,6250,512132,1,41.77434,-72.19669
432824,6340,512131,1,41.35643,-72.04477
433419,6351,512131,1,41.58873,-71.94854
434092,6355,512131,1,41.36857,-71.97426
434552,6357,512131,1,41.32711,-72.21478
437549,6379,512131,1,41.36685,-71.85826
438642,6385,512131,1,41.35735,-72.15581
440291,6405,512131,1,41.28405,-72.79809
442608,6415,512131,1,41.55563,-72.34694
447202,6443,512131,1,41.33976,-72.62783
448250,6450,512131,1,41.53332,-72.77399
449742,6457,512131,1,41.54759,-72.65484
450719,6460,512131,1,41.21505,-73.05129
453980,6473,512131,1,41.38069,-72.85598
457440,6483,512131,1,41.381,-73.08726
459395,6489,512131,2,41.61312,-72.87233
460270,6492,512131,1,41.45927,-72.80473
460858,6498,512131,1,41.30688,-72.46652
461061,6501,512131,1,,
