Unnamed: 0,zip,naics,est,lat,lng
3170500,35243,512131,1,33.44185,-86.74055
3171225,35244,512131,1,33.35205,-86.8267
3173941,35405,512131,1,33.12087,-87.55082
3178952,35501,512131,1,33.82145,-87.29544
3181901,35565,512131,1,34.23555,-87.56309
3182277,35570,512131,1,34.16532,-87.99466
3184914,35601,512131,1,34.60616,-87.00795
3185846,35603,512131,1,34.53712,-86.96717
3186514,35611,512131,1,34.76554,-87.08418
3189155,35631,512131,1,,
3200477,35801,512131,1,34.72497,-86.56304
3201179,35802,512131,3,34.67398,-86.55449
3203106,35806,512131,1,34.76615,-86.68324
3204601,35814,512131,1,,
3205926,35901,512131,1,34.04848,-85.92395
3209656,35956,512132,1,34.1433,-86.14799
3209944,35957,512131,1,34.19105,-86.19531
3211841,35968,512131,1,34.48095,-85.77232
3216725,36037,512131,1,31.79384,-86.62356
3218671,36066,512131,1,32.48216,-86.42431
3220713,36081,512131,1,31.90663,-85.89804
3223873,36106,512131,1,32.35264,-86.25793
3226743,36116,512131,2,32.27312,-86.21765
3227499,36117,512131,1,32.37831,-86.14627
3228478,36201,512131,1,33.65082,-85.88264
3233987,36301,512131,1,31.14387,-85.40321
3234974,36303,512131,1,31.26389,-85.39213
3237664,36330,512131,3,31.30743,-85.85854
3239341,36352,512132,1,31.25682,-85.61629
3239711,36360,512131,1,31.46648,-85.61641
3241103,36420,512131,1,31.18092,-86.57618
3247374,36526,512131,2,30.61187,-87.86151
3250764,36542,512131,1,30.27683,-87.73867
3252971,36561,512131,2,30.28813,-87.57142
3258381,36606,512131,1,30.67088,-88.10617
3263711,36693,512131,1,30.62676,-88.14989
3264297,36695,512131,1,30.6309,-88.27775
3264926,36701,512131,1,32.49672,-87.0568
3270598,36831,512131,1,,
3275502,37011,512131,1,,
3280343,37040,512131,1,36.52408,-87.33287
3281015,37042,512131,1,36.56894,-87.41225
3282937,37055,512131,1,36.07921,-87.44238
3284670,37064,512131,1,35.88966,-86.96112
3285654,37066,512131,1,36.39871,-86.45594
3287874,37072,512131,1,36.35686,-86.74494
3289130,37075,512131,1,36.34085,-86.60845
3292359,37087,512131,1,36.2733,-86.27224
3293630,37091,512132,1,35.48546,-86.76405
3294891,37110,512131,1,35.6436,-85.74314
3295570,37115,512131,1,36.25444,-86.69636
3296450,37122,512131,1,36.17791,-86.48872
3298104,37129,512131,2,35.92556,-86.44098
3302224,37160,512131,1,35.46562,-86.48268
3304106,37172,512131,1,36.53661,-86.86005
3305897,37185,512131,1,36.07118,-87.8392
3305898,37185,512132,1,36.07118,-87.8392
3309193,37204,512131,1,36.10669,-86.77463
3314512,37212,512131,1,36.13376,-86.80167
3316054,37215,512131,1,36.08197,-86.83492
3318659,37221,512131,1,36.05991,-86.97189
3319693,37240,512131,1,,
3320350,37303,512131,1,35.4403,-84.64051
3322282,37312,512131,1,35.2286,-84.87344
3325097,37330,512132,1,35.28411,-86.12967
3325808,37334,512131,1,35.16532,-86.57966
3327011,37343,512131,1,35.16904,-85.20899
3328163,37353,512131,1,35.12288,-84.9855
3332567,37385,512132,1,35.33494,-84.22933
3332740,37387,512131,1,35.27745,-85.71427
3333174,37388,512131,1,35.35141,-86.19747
3333987,37398,512131,1,35.18182,-86.13808
3334543,37402,512131,2,35.04672,-85.31553
3339046,37412,512131,2,34.9974,-85.22726
3341227,37421,512131,1,35.02915,-85.153
3341766,37424,512131,1,,
3342349,37601,512131,1,36.32838,-82.31974
3343244,37604,512131,1,36.29923,-82.38302
3344661,37617,512131,1,36.53155,-82.37248
3346872,37643,512131,1,36.37513,-82.13729
3346873,37643,512132,1,36.37513,-82.13729
3347454,37650,512131,1,36.10416,-82.45938
3349894,37664,512131,1,36.51163,-82.50729
3356006,37745,512131,1,36.2784,-82.82631
3356498,37748,512132,1,35.94797,-84.51413
3359056,37766,512131,1,36.39958,-84.07275
3361648,37801,512131,2,35.67134,-84.08453
3362645,37804,512132,1,35.79228,-83.89311
3363843,37813,512131,1,36.17644,-83.26542
3365501,37821,512131,1,35.97688,-83.19506
3366740,37830,512131,1,35.96431,-84.29221
3367662,37841,512131,1,36.5088,-84.54665
3372793,37876,512131,1,35.8645,-83.47876
3374961,37902,512131,1,35.96203,-83.92039
3377685,37917,512131,1,36.00156,-83.91265
3378402,37918,512131,1,36.0599,-83.91082
3379126,37919,512131,3,35.91429,-84.00106
3381286,37922,512131,2,35.86124,-84.10127
3381946,37923,512131,1,35.92697,-84.08076
3386707,38008,512131,1,35.24455,-88.99879
3388586,38017,512131,1,35.06722,-89.65347
3389276,38018,512131,1,35.13781,-89.76647
3390897,38025,512131,1,,
3396098,38104,512131,1,35.13253,-90.00435
3398475,38111,512131,2,35.11014,-89.94429
3400300,38115,512131,1,35.05499,-89.86362
3401540,38117,512131,1,35.11504,-89.90551
3403018,38119,512131,1,35.07986,-89.84593
3404101,38122,512131,1,35.1571,-89.92247
3407436,38134,512131,3,35.17674,-89.85992
3407952,38135,512131,1,35.23876,-89.8497
3408567,38138,512131,1,35.08477,-89.7993
3410250,38187,512131,1,,
3411974,38237,512131,1,36.36406,-88.83162
3412645,38242,512131,1,36.3076,-88.33244
3413991,38261,512131,2,36.43214,-89.11583
3415748,38305,512131,3,35.70108,-88.76779
3418792,38343,512131,1,35.82727,-88.92819
3419140,38344,512131,1,35.97716,-88.43066
3419686,38351,512131,1,35.66324,-88.40401
3420500,38358,512131,1,35.91661,-88.75934
3428812,38503,512131,1,36.16333,-85.50588
3430630,38555,512131,1,35.88956,-84.97537
3433816,38583,512132,1,35.94649,-85.43781
3439012,38652,512131,1,34.48545,-88.99652
3440368,38655,512131,1,34.33114,-89.4825
3442013,38668,512131,1,34.60109,-89.92505
3442540,38671,512131,1,34.96376,-89.99567
3444138,38701,512131,1,33.30621,-91.03346
3449487,38804,512131,2,34.28094,-88.67246
3450035,38821,512131,1,33.97503,-88.43918
3452393,38835,512131,1,,
3457281,38901,512131,1,33.76275,-89.79799
3464062,39056,512131,1,32.37384,-90.35083
3468312,39110,512131,1,32.50325,-90.13791
3468895,39111,512131,1,31.89536,-89.71816
3470225,39120,512131,1,31.51148,-91.35206
3472401,39157,512131,1,32.42537,-90.16685
3479043,39208,512131,1,32.25827,-90.08908
3482732,39232,512131,1,32.3361,-90.08693
3484345,39301,512131,1,32.27289,-88.59226
3488667,39350,512131,1,32.79674,-89.12984
3491101,39401,512131,1,31.23496,-89.26912
3495107,39440,512131,1,31.694,-89.14791
3501499,39503,512131,1,30.47432,-89.14752
3505123,39540,512131,1,30.47108,-88.90088
3510896,39601,512131,1,31.56548,-90.47762
3515257,39701,512131,1,33.41091,-88.50807
3525277,40004,512131,1,37.80279,-85.4695
3527782,40031,512131,1,38.42617,-85.39368
3530610,40065,512131,2,38.21225,-85.20734
3534752,40160,512131,1,37.8144,-85.93971
3535399,40165,512131,1,37.99407,-85.68918
3536490,40202,512131,1,38.25288,-85.75205
3537772,40204,512131,1,38.23873,-85.7208
3539706,40207,512131,1,38.26357,-85.65543
3544001,40216,512131,1,38.18707,-85.83738
3546343,40220,512131,1,38.21535,-85.61794
3549001,40229,512131,1,38.09074,-85.65597
3549600,40241,512131,1,38.30339,-85.5774
3551880,40258,512131,1,38.14514,-85.87253
3555190,40324,512131,1,38.24786,-84.54956
3557530,40351,512131,2,38.19817,-83.4133
3558118,40353,512131,1,38.06514,-83.94853
3558887,40356,512131,1,37.87307,-84.56554
3559920,40361,512132,1,38.20536,-84.22415
3560893,40380,512132,1,37.81965,-83.78006
3563893,40422,512131,1,37.64235,-84.80488
3566184,40475,512131,1,37.7635,-84.30828
3568135,40503,512131,2,38.0047,-84.53434
3568859,40504,512131,1,38.04181,-84.54133
3570113,40507,512131,1,38.04686,-84.49628
3571409,40509,512131,4,37.99408,-84.36791
3575417,40601,512131,1,38.23294,-84.88327
3576326,40701,512131,1,36.91759,-84.16651
3577469,40741,512131,1,37.13349,-84.11636
3579503,40831,512131,1,36.76457,-83.33454
3581263,40965,512131,1,36.62469,-83.73461
3588880,41042,512131,2,38.98595,-84.64906
3590862,41056,512131,1,38.59913,-83.77576
3591691,41071,512131,1,39.0732,-84.48211
3593064,41076,512131,1,39.0178,-84.44084
3595403,41101,512131,1,38.47392,-82.65045
3595998,41102,512131,1,38.42045,-82.72425
3600260,41240,512131,1,37.82103,-82.78927
3602884,41501,512131,1,37.50805,-82.5154
3606567,41653,512131,1,37.6603,-82.76466
3607257,41701,512131,1,37.29778,-83.18781
3609406,41858,512131,1,37.1454,-82.84697
3610032,42001,512131,1,37.03317,-88.7135
3612433,42029,512132,1,37.00963,-88.38947
3615322,42066,512131,1,36.73328,-88.6403
3616046,42071,512131,1,36.62139,-88.28291
3617718,42101,512131,1,37.06552,-86.47809
3619167,42104,512131,1,36.87718,-86.45233
3621248,42141,512131,1,36.94883,-85.91489
3625083,42240,512131,1,36.88388,-87.46024
3627510,42301,512131,1,37.73983,-87.24643
3630747,42347,512131,1,37.52414,-86.88715
3633585,42420,512131,1,37.79875,-87.51517
3634348,42431,512131,1,37.33319,-87.47512
3635501,42445,512131,1,37.12861,-87.86052
3637033,42501,512131,2,37.06174,-84.44973
3637034,42501,512132,1,37.06174,-84.44973
3637770,42503,512131,1,37.15677,-84.52511
3640665,42642,512131,1,37.05624,-85.0352
3641612,42701,512131,1,37.70502,-85.83881
3642875,42718,512131,1,37.38994,-85.37561
3644579,42743,512132,1,37.22958,-85.53175
3648177,43015,512131,1,40.29812,-83.06049
3649599,43017,512131,1,40.1189,-83.13314
3651823,43026,512131,1,40.02197,-83.18472
3655025,43050,512131,1,40.37188,-82.49536
3656986,43056,512131,1,40.00895,-82.33057
3661397,43078,512131,1,40.11302,-83.77538
3662189,43081,512131,2,40.11064,-82.89083
3666046,43113,512131,1,39.59114,-82.96192
3668614,43130,512131,1,39.70013,-82.60992
3668615,43130,512132,1,39.70013,-82.60992
3671153,43147,512131,1,39.8982,-82.74227
3674886,43205,512131,1,39.9575,-82.96244
3676008,43207,512132,1,39.89599,-82.96392
3676548,43209,512131,1,39.95462,-82.92992
3677641,43212,512131,1,39.98763,-83.04215
3678956,43214,512131,1,40.0523,-83.01996
3679696,43215,512131,1,39.96633,-83.01262
3680981,43219,512131,1,40.00774,-82.92233
3681617,43220,512131,1,40.04847,-83.07161
3684644,43228,512131,2,39.96367,-83.12478
3686182,43230,512131,1,40.03648,-82.87057
3687437,43232,512131,1,39.92189,-82.87053
3688046,43235,512131,1,40.10193,-83.05442
3688662,43240,512131,1,40.14501,-82.98209
3689477,43302,512131,1,40.59995,-83.12967
3690294,43311,512131,1,40.36427,-83.75812
3692753,43338,512131,1,40.56207,-82.75958
3694981,43402,512131,1,41.40957,-83.65389
3696685,43420,512131,1,41.35749,-83.11265
3696686,43420,512132,1,41.35749,-83.11265
3702095,43512,512131,1,41.30309,-84.35874
3704842,43532,512132,1,41.45486,-83.97008
3707665,43551,512131,1,41.52095,-83.57503
3710313,43567,512131,1,41.57592,-84.15248
3717142,43616,512132,1,41.65727,-83.40931
3718729,43623,512131,1,41.70419,-83.65095
3719700,43701,512131,1,39.95986,-81.99498
3721950,43725,512131,1,40.03949,-81.59934
3723305,43756,512131,1,39.68993,-81.79574
3725975,43812,512131,1,40.27268,-81.88347
3731486,43950,512131,1,40.09164,-80.92193
3732122,43952,512131,1,40.39763,-80.66278
3732621,43953,512132,1,40.35815,-80.70548
3734261,44001,512131,1,41.36825,-82.25958
3735112,44004,512131,1,41.85255,-80.78738
3736589,44012,512131,1,41.49443,-82.01594
3741557,44035,512131,1,41.36539,-82.13025
3742408,44039,512132,1,41.38404,-82.02014
3746533,44056,512131,1,41.31465,-81.49868
3747803,44060,512131,1,41.67742,-81.32806
3751843,44077,512131,1,41.69933,-81.21142
3755799,44094,512131,1,41.60985,-81.3791
3757466,44102,512131,1,41.4749,-81.73751
3763484,44113,512131,3,41.48343,-81.69638
3765770,44116,512131,1,41.47011,-81.85194
3766770,44118,512131,2,41.5016,-81.55653
3767677,44120,512131,1,41.47337,-81.58015
3769423,44123,512131,2,41.60365,-81.52441
3769925,44124,512132,1,41.49999,-81.46774
3770809,44125,512131,1,41.40658,-81.61548
3772953,44129,512131,1,41.39035,-81.73536
3773655,44130,512131,1,41.378,-81.7868
3777562,44136,512131,1,41.31265,-81.81064
3779291,44139,512131,1,41.38325,-81.44439
3781557,44143,512131,1,41.55358,-81.47513
3782192,44144,512131,1,41.43738,-81.74272
3782871,44145,512131,1,41.45245,-81.92944
3785878,44202,512131,1,41.31645,-81.34243
3787391,44212,512131,1,41.24386,-81.82863
3791704,44236,512131,1,41.24669,-81.44775
3792511,44240,512131,1,41.13329,-81.34241
3794864,44256,512131,1,41.14092,-81.85954
3799484,44281,512131,2,41.05851,-81.73854
3799485,44281,512132,1,41.05851,-81.73854
3803988,44310,512131,1,41.10771,-81.49948
3805152,44312,512131,1,41.01462,-81.4412
3808460,44333,512131,2,41.16195,-81.63419
3815669,44446,512131,2,41.18958,-80.74692
3819151,44483,512132,1,41.26537,-80.81575
3823666,44512,512131,3,41.0249,-80.66757
3825074,44515,512131,1,41.1029,-80.76201
3825847,44601,512131,1,40.91978,-81.1278
3832454,44646,512131,1,40.81055,-81.49835
3835492,44663,512131,2,40.46066,-81.44961
3837325,44680,512132,1,40.60174,-81.54512
3839631,44691,512131,1,40.80714,-81.97971
3845254,44720,512131,2,40.90112,-81.43259
3852263,44847,512132,1,41.23025,-82.70821
3853348,44857,512131,1,41.21785,-82.58212
3854700,44870,512131,1,41.40623,-82.7171
3856295,44883,512131,1,41.12395,-83.17459
3858042,44903,512131,1,40.77624,-82.52655
3858043,44903,512132,1,40.77624,-82.52655
3859454,44906,512131,1,40.76413,-82.57778
3859455,44906,512132,1,40.76413,-82.57778
3861029,45005,512131,1,39.53478,-84.3018
3862486,45013,512131,1,39.40649,-84.6501
3862487,45013,512132,1,39.40649,-84.6501
3866312,45040,512131,2,39.35023,-84.30996
3869253,45056,512131,1,39.49029,-84.74115
3871512,45069,512131,1,39.34213,-84.4105
3872344,45102,512131,1,39.01718,-84.20602
3873298,45106,512131,1,38.94633,-84.06831
3873577,45107,512131,1,39.28888,-83.96967
3877129,45150,512131,1,39.16567,-84.23281
3879848,45177,512131,1,39.46123,-83.83692
3880597,45202,512131,1,39.10885,-84.50243
3887676,45220,512131,1,39.14736,-84.52101
3892078,45233,512131,1,39.1191,-84.66559
3892561,45236,512131,1,39.20949,-84.39701
3893704,45238,512131,1,39.10927,-84.61053
3894822,45240,512131,1,39.28434,-84.52605
3898342,45245,512131,1,39.06065,-84.27748
3899132,45246,512131,2,39.2906,-84.46612
3900251,45248,512131,1,39.16442,-84.66229
3903926,45309,512132,1,39.84475,-84.42204
3906612,45324,512132,1,39.81986,-84.00026
3907246,45327,512131,1,39.63286,-84.39841
3907866,45331,512131,1,40.09729,-84.64616
3908329,45334,512131,1,40.44662,-84.04517
3910179,45344,512132,1,39.95567,-84.00734
3911461,45356,512131,1,40.16252,-84.23097
3912379,45365,512132,1,40.2828,-84.15582
3914010,45373,512131,1,40.03353,-84.19588
3916581,45387,512131,1,39.79754,-83.88622
3917382,45402,512131,1,39.75983,-84.20751
3920570,45414,512132,1,39.84008,-84.21115
3923232,45424,512131,2,39.84695,-84.11032
3924954,45431,512131,1,39.76488,-84.08012
3927114,45440,512131,1,39.67498,-84.10001
3927687,45449,512131,1,39.66472,-84.24067
